review_text,rating,date,bank,source,review_id,sentiment_label,sentiment_score,theme
"I like thise app it is smart app,but when i make one mistake it will automatically block",5,2024-08-15,Dashen,Google Play,943,NEGATIVE,0.9955797791481018,Customer Support
Nice,5,2024-08-14,Dashen,Google Play,944,POSITIVE,0.9998552799224854,Other
Suaud,5,2024-08-05,Dashen,Google Play,945,POSITIVE,0.7671433091163635,Other
wenderfull,5,2024-08-03,Dashen,Google Play,946,POSITIVE,0.9393948316574096,Other
Nice app in Ethiopia,5,2024-08-01,Dashen,Google Play,947,POSITIVE,0.9995818734169006,Other
Nice,5,2024-07-29,Dashen,Google Play,948,POSITIVE,0.9998552799224854,Other
simply the best,5,2024-07-26,Dashen,Google Play,949,POSITIVE,0.9998356103897096,Other
Very nice mob app,3,2024-07-25,Dashen,Google Play,950,POSITIVE,0.9997592568397522,Other
nice,5,2024-07-24,Dashen,Google Play,951,POSITIVE,0.9998552799224854,Other
Good,5,2024-07-09,Dashen,Google Play,952,POSITIVE,0.999816119670868,Other
Best,5,2024-07-02,Dashen,Google Play,953,POSITIVE,0.9997941851615906,Other
"I hate this app stack and blackscreen not open as required ,normaly i resigned my job do to this app b/c our salary are depoite by dashen bank",1,2024-06-28,Dashen,Google Play,954,NEGATIVE,0.999639630317688,User Interface & Experience
Wow Very Nice App,5,2024-06-22,Dashen,Google Play,955,POSITIVE,0.9998499155044556,Other
Telebirr agent deposit is not working until now. Please fix it. Fix it fast.,5,2024-06-18,Dashen,Google Play,956,NEGATIVE,0.996275782585144,App Reliability
Very good,5,2024-06-16,Dashen,Google Play,957,POSITIVE,0.9998520612716676,Other
The developers have incorporated biometric login which has made the app very convenient and user friendly. I will now increase my rating as promised,5,2024-06-14,Dashen,Google Play,958,POSITIVE,0.9970755577087402,Account Access Issues
Memekaye miliyoon girmaa,3,2024-06-14,Dashen,Google Play,959,NEGATIVE,0.9797621369361876,Other
This app is 🤩,5,2024-06-12,Dashen,Google Play,960,NEGATIVE,0.7835316061973572,Other
Be adjusted this app is not available anytime,5,2024-06-11,Dashen,Google Play,961,NEGATIVE,0.999541997909546,Other
Super app,5,2024-06-10,Dashen,Google Play,962,POSITIVE,0.9932268261909484,Other
"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",1,2024-06-09,Dashen,Google Play,963,NEGATIVE,0.999821960926056,Account Access Issues
Best app....,5,2024-06-06,Dashen,Google Play,964,POSITIVE,0.9997749924659728,Other
wow amole,4,2024-06-03,Dashen,Google Play,965,POSITIVE,0.9994269609451294,Other
We,1,2024-06-01,Dashen,Google Play,966,POSITIVE,0.998214602470398,Other
Best,5,2024-06-01,Dashen,Google Play,967,POSITIVE,0.9997941851615906,Other
Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,4,2024-05-31,Dashen,Google Play,968,POSITIVE,0.8945752382278442,Account Access Issues
"It's good enough. But, there is slowing in beginning of the App....",5,2024-05-24,Dashen,Google Play,969,NEGATIVE,0.9905561804771424,Transaction Performance
"Good for safety,take long way though",5,2024-05-22,Dashen,Google Play,970,NEGATIVE,0.8347500562667847,Other
😘,5,2024-05-20,Dashen,Google Play,971,NEGATIVE,0.6970565915107727,Other
Bad app that not helping me the is not login,1,2024-05-18,Dashen,Google Play,972,NEGATIVE,0.99905663728714,Account Access Issues
Good,4,2024-05-14,Dashen,Google Play,973,POSITIVE,0.999816119670868,Other
Best after removal of screelock password,5,2024-05-13,Dashen,Google Play,974,POSITIVE,0.980417251586914,Account Access Issues
"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",5,2024-05-10,Dashen,Google Play,975,NEGATIVE,0.798187792301178,Other
"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",5,2024-05-10,Dashen,Google Play,976,POSITIVE,0.9997432827949524,Customer Support
ማይ,1,2024-05-09,Dashen,Google Play,977,NEGATIVE,0.6970565915107727,Other
Doesn't work most of the time,1,2024-05-08,Dashen,Google Play,978,NEGATIVE,0.998852014541626,Other
that is awesome,5,2024-05-01,Dashen,Google Play,979,POSITIVE,0.9998675584793092,Other
"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",1,2024-04-30,Dashen,Google Play,980,NEGATIVE,0.9995031356811525,Other
We,5,2024-04-28,Dashen,Google Play,981,POSITIVE,0.998214602470398,Other
Jafare has fyguhfiwudgg,5,2024-04-25,Dashen,Google Play,982,NEGATIVE,0.9514183402061462,Other
it's fine,5,2024-04-20,Dashen,Google Play,983,POSITIVE,0.9998621940612792,Other
This app is very good Nice app people please use this app 😃☺️☺️,5,2024-04-19,Dashen,Google Play,984,POSITIVE,0.9994275569915771,Other
Nice,5,2024-04-18,Dashen,Google Play,985,POSITIVE,0.9998552799224854,Other
Wow amazing platform 🙏,5,2024-04-16,Dashen,Google Play,986,POSITIVE,0.9998337030410768,Other
"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",1,2024-04-11,Dashen,Google Play,987,NEGATIVE,0.9989142417907716,Account Access Issues
Why dont update,5,2024-04-06,Dashen,Google Play,988,NEGATIVE,0.9983964562416076,Feature Requests
Good app,5,2024-04-05,Dashen,Google Play,989,POSITIVE,0.9998493194580078,Other
Best,5,2024-04-01,Dashen,Google Play,990,POSITIVE,0.9997941851615906,Other
Nice,4,2024-03-31,Dashen,Google Play,991,POSITIVE,0.9998552799224854,Other
This app is so good and its an interesting,3,2024-03-29,Dashen,Google Play,992,POSITIVE,0.9998619556427002,Other
The best easy banking app ever @ Ethiopia,5,2024-03-26,Dashen,Google Play,993,POSITIVE,0.999743402004242,User Interface & Experience
Amole lite wow its more easy for use and more secured. I really its one step a head,5,2024-03-25,Dashen,Google Play,994,POSITIVE,0.9603883624076844,User Interface & Experience
Excellent and Easy to use.,5,2024-03-25,Dashen,Google Play,995,POSITIVE,0.9998741149902344,User Interface & Experience
wow,5,2024-03-24,Dashen,Google Play,996,POSITIVE,0.999592125415802,Other
it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,3,2024-03-23,Dashen,Google Play,997,NEGATIVE,0.9932883381843568,Customer Support
Very nice,5,2024-03-22,Dashen,Google Play,998,POSITIVE,0.9998563528060912,Other
It's good app,5,2024-03-22,Dashen,Google Play,999,POSITIVE,0.9998689889907836,Other
Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,5,2024-03-22,Dashen,Google Play,1000,NEGATIVE,0.998897671699524,Customer Support
Nice,4,2024-03-22,Dashen,Google Play,1001,POSITIVE,0.9998552799224854,Other
I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,5,2024-03-21,Dashen,Google Play,1002,POSITIVE,0.9986721277236938,Feature Requests
Special for me,5,2024-03-21,Dashen,Google Play,1003,POSITIVE,0.99954754114151,Other
Baset app,5,2024-03-20,Dashen,Google Play,1004,POSITIVE,0.9855851531028748,Other
it is good App,4,2024-03-19,Dashen,Google Play,1005,POSITIVE,0.9998652935028076,Other
Nuuroo usmaan gaamilcom,5,2024-03-18,Dashen,Google Play,1006,NEGATIVE,0.9877433776855468,Other
good,4,2024-03-17,Dashen,Google Play,1007,POSITIVE,0.999816119670868,Other
Very good app,5,2024-03-17,Dashen,Google Play,1008,POSITIVE,0.9998675584793092,Other
Student,5,2024-03-17,Dashen,Google Play,1009,POSITIVE,0.9856825470924376,Other
Please apply!cardless cash out system🙏,2,2024-03-17,Dashen,Google Play,1010,NEGATIVE,0.9646852612495422,Other
it has a lot of options but it is a slowe while opning by biometric,2,2024-03-17,Dashen,Google Play,1011,NEGATIVE,0.9981617331504822,Account Access Issues
The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,5,2024-03-17,Dashen,Google Play,1012,NEGATIVE,0.9997643828392028,Feature Requests
How to use application,5,2024-03-16,Dashen,Google Play,1013,POSITIVE,0.9884336590766908,Other
cooooolllllll,5,2024-03-16,Dashen,Google Play,1014,NEGATIVE,0.9188387393951416,Other
I prefered you b/cs your service charge is very fair.,5,2024-03-16,Dashen,Google Play,1015,POSITIVE,0.998239040374756,Transaction Performance
Excellent App And Easy To Use Every where.,5,2024-03-16,Dashen,Google Play,1016,POSITIVE,0.999796450138092,User Interface & Experience
ተመችቶናል,4,2024-03-16,Dashen,Google Play,1017,NEGATIVE,0.6970565915107727,Other
The best app,5,2024-03-16,Dashen,Google Play,1018,POSITIVE,0.9998469352722168,Other
Well done Dashen Bank.,4,2024-03-16,Dashen,Google Play,1019,POSITIVE,0.9996711015701294,Other
Good,5,2024-03-13,Dashen,Google Play,1020,POSITIVE,0.999816119670868,Other
"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",5,2024-03-12,Dashen,Google Play,1021,POSITIVE,0.9997569918632508,User Interface & Experience
I m the one here in Dashen bank,5,2024-03-06,Dashen,Google Play,1022,POSITIVE,0.8516905903816223,Other
improve more,3,2024-03-04,Dashen,Google Play,1023,POSITIVE,0.9996280670166016,Feature Requests
ለመግባት (login) ቀርፋፋ ነው ።,1,2024-03-03,Dashen,Google Play,1024,NEGATIVE,0.9760472774505616,Account Access Issues
I like this,3,2024-03-03,Dashen,Google Play,1025,POSITIVE,0.9998672008514404,Other
Longin fails repeatedly,3,2024-02-27,Dashen,Google Play,1026,NEGATIVE,0.9996817111968994,Other
One of the best app I have ever seen it's simple to use,5,2024-02-26,Dashen,Google Play,1027,POSITIVE,0.9996010661125184,Other
Personal scored,5,2024-02-25,Dashen,Google Play,1028,POSITIVE,0.9996507167816162,Other
Nice app,5,2024-02-24,Dashen,Google Play,1029,POSITIVE,0.9998061060905457,Other
best app,5,2024-02-24,Dashen,Google Play,1030,POSITIVE,0.999686598777771,Other
Best app,3,2024-02-24,Dashen,Google Play,1031,POSITIVE,0.999686598777771,Other
Good,5,2024-02-24,Dashen,Google Play,1032,POSITIVE,0.999816119670868,Other
Welcome,4,2024-02-22,Dashen,Google Play,1033,POSITIVE,0.9998117089271544,Other
Good,5,2024-02-20,Dashen,Google Play,1034,POSITIVE,0.999816119670868,Other
Needs to be underrated. Bad service,1,2024-02-20,Dashen,Google Play,1035,NEGATIVE,0.9994471669197084,Customer Support
Easy to use,4,2024-02-15,Dashen,Google Play,1036,POSITIVE,0.9988542795181274,User Interface & Experience
Its nice,5,2024-02-12,Dashen,Google Play,1037,POSITIVE,0.999854326248169,Other
Mudeme,5,2024-02-11,Dashen,Google Play,1038,NEGATIVE,0.999513864517212,Other
The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,5,2024-02-11,Dashen,Google Play,1039,NEGATIVE,0.6763224005699158,Feature Requests
Good,1,2024-02-11,Dashen,Google Play,1040,POSITIVE,0.999816119670868,Other
Past,5,2024-02-10,Dashen,Google Play,1041,NEGATIVE,0.9876970648765564,Other
Nice app,5,2024-02-10,Dashen,Google Play,1042,POSITIVE,0.9998061060905457,Other
It doesn't work,5,2024-02-09,Dashen,Google Play,1043,NEGATIVE,0.9997813105583192,Other
Open,1,2024-02-08,Dashen,Google Play,1044,POSITIVE,0.9997945427894592,Other
Good app,1,2024-02-08,Dashen,Google Play,1045,POSITIVE,0.9998493194580078,Other
good,5,2024-02-07,Dashen,Google Play,1046,POSITIVE,0.999816119670868,Other
Awesome,5,2024-02-06,Dashen,Google Play,1047,POSITIVE,0.9998682737350464,Other
receipt downloading is not avialable in this version,1,2024-02-04,Dashen,Google Play,1048,NEGATIVE,0.9995287656784058,Other
Good 👍,5,2024-02-04,Dashen,Google Play,1049,POSITIVE,0.9998576641082764,Other
Not reliable!,1,2024-02-04,Dashen,Google Play,1050,NEGATIVE,0.9997972846031188,App Reliability
The last update doesn't work when you chose account to send money on lower Android version,1,2024-02-04,Dashen,Google Play,1051,NEGATIVE,0.9993185997009276,Account Access Issues
Nice app,1,2024-02-03,Dashen,Google Play,1052,POSITIVE,0.9998061060905457,Other
Exchange rate is not real,5,2024-02-03,Dashen,Google Play,1053,NEGATIVE,0.9997653365135192,App Reliability
Good,5,2024-02-03,Dashen,Google Play,1054,POSITIVE,0.999816119670868,Other
Good Security,5,2024-02-02,Dashen,Google Play,1055,POSITIVE,0.9998112320899964,Account Access Issues
"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",5,2024-02-02,Dashen,Google Play,1056,NEGATIVE,0.9947817921638488,Transaction Performance
Its good,5,2024-02-01,Dashen,Google Play,1057,POSITIVE,0.9998385906219482,Other
Happy day,4,2024-02-01,Dashen,Google Play,1058,POSITIVE,0.999869704246521,Other
"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",1,2024-02-01,Dashen,Google Play,1059,NEGATIVE,0.9993744492530824,Transaction Performance
Too technical.,1,2024-02-01,Dashen,Google Play,1060,NEGATIVE,0.9996988773345948,Other
Excellent,5,2024-02-01,Dashen,Google Play,1061,POSITIVE,0.9998434782028198,Other
🥰🥰🥰🥰,5,2024-02-01,Dashen,Google Play,1062,NEGATIVE,0.6970565915107727,Other
Fast and secured,5,2024-02-01,Dashen,Google Play,1063,POSITIVE,0.9997352957725524,Transaction Performance
Good,5,2024-02-01,Dashen,Google Play,1064,POSITIVE,0.999816119670868,Other
Good but it need additional work it is slow in respond,3,2024-01-31,Dashen,Google Play,1065,NEGATIVE,0.988392412662506,Feature Requests
Nice app,5,2024-01-31,Dashen,Google Play,1066,POSITIVE,0.9998061060905457,Other
My best,5,2024-01-31,Dashen,Google Play,1067,POSITIVE,0.9997593760490416,Other
"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",5,2024-01-31,Dashen,Google Play,1068,POSITIVE,0.9529342651367188,Account Access Issues
Its nice please add reprint to get the receit,5,2024-01-31,Dashen,Google Play,1069,POSITIVE,0.9953243732452391,Feature Requests
Amole 100%,5,2024-01-30,Dashen,Google Play,1070,POSITIVE,0.9951902627944946,Other
I like it this app,4,2024-01-30,Dashen,Google Play,1071,POSITIVE,0.9997456669807434,Other
Best,5,2024-01-30,Dashen,Google Play,1072,POSITIVE,0.9997941851615906,Other
Smart and best always !,5,2024-01-30,Dashen,Google Play,1073,POSITIVE,0.9998660087585448,Other
Ok,1,2024-01-30,Dashen,Google Play,1074,POSITIVE,0.9997851252555848,Other
Dashed Bank A...,5,2024-01-29,Dashen,Google Play,1075,NEGATIVE,0.9988144636154176,Other
Best app,5,2024-01-28,Dashen,Google Play,1076,POSITIVE,0.999686598777771,Other
ያማችኋል አይሰራም,1,2024-01-22,Dashen,Google Play,1077,NEGATIVE,0.7850590348243713,Other
since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,5,2024-01-21,Dashen,Google Play,1078,POSITIVE,0.9995009899139404,Transaction Performance
"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",1,2024-01-17,Dashen,Google Play,1079,NEGATIVE,0.9997333884239196,Customer Support
Excellent quality Applications Dashen bank for ever,5,2024-01-15,Dashen,Google Play,1080,POSITIVE,0.9995912909507751,Other
Good,5,2024-01-13,Dashen,Google Play,1081,POSITIVE,0.999816119670868,Other
Way,5,2024-01-13,Dashen,Google Play,1082,POSITIVE,0.9972752928733826,Other
This is the most ridiculous thing I have ever seen they are on maintenance everyother day,1,2023-12-31,Dashen,Google Play,1083,NEGATIVE,0.9992629885673524,Account Access Issues
Well improved!,4,2023-12-29,Dashen,Google Play,1084,POSITIVE,0.9998608827590942,Feature Requests
Keeps hanging ..,3,2023-12-24,Dashen,Google Play,1085,POSITIVE,0.9495450854301452,App Reliability
It's exceptional,5,2023-12-24,Dashen,Google Play,1086,POSITIVE,0.999876856803894,Other
Dashen Bank Amole Lite essy to use and the connection is fast.,5,2023-12-23,Dashen,Google Play,1087,POSITIVE,0.9969583749771118,Transaction Performance
Ita fantastic,5,2023-12-23,Dashen,Google Play,1088,POSITIVE,0.9998735189437866,Other
It is best app,5,2023-12-19,Dashen,Google Play,1089,POSITIVE,0.9997313618659972,Other
Top,5,2023-12-18,Dashen,Google Play,1090,POSITIVE,0.9997069239616394,Other
Dashen Bank is App 🥰👌,5,2023-12-18,Dashen,Google Play,1091,NEGATIVE,0.9317956566810608,Other
<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,1,2023-12-18,Dashen,Google Play,1092,NEGATIVE,0.9792190194129944,Other
I am very comfortable with the efficiency,5,2023-12-15,Dashen,Google Play,1093,POSITIVE,0.9998661279678344,Other
"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,2023-12-11,Dashen,Google Play,1094,NEGATIVE,0.9991627931594848,Transaction Performance
⭐️⭐️⭐️⭐️⭐️,5,2023-12-07,Dashen,Google Play,1095,NEGATIVE,0.6970565915107727,Other
Too slow!,1,2023-12-05,Dashen,Google Play,1096,NEGATIVE,0.9995868802070618,Transaction Performance
a best tecnology appl.,5,2023-11-26,Dashen,Google Play,1097,POSITIVE,0.9997580647468568,Other
This app no working 1 star,1,2023-11-23,Dashen,Google Play,1098,NEGATIVE,0.9996235370635986,App Reliability
This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,2023-11-22,Dashen,Google Play,1099,NEGATIVE,0.9142484664916992,Transaction Performance
it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,1,2023-11-22,Dashen,Google Play,1100,NEGATIVE,0.925662100315094,Other
There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,2023-11-21,Dashen,Google Play,1101,POSITIVE,0.9900099635124208,Account Access Issues
"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,2023-11-21,Dashen,Google Play,1102,NEGATIVE,0.9978729486465454,Feature Requests
Best,5,2023-11-18,Dashen,Google Play,1103,POSITIVE,0.9997941851615906,Other
"very fast ,secure and simply to use i like amole",5,2023-11-15,Dashen,Google Play,1104,POSITIVE,0.9991076588630676,Transaction Performance
Amazing,5,2023-11-12,Dashen,Google Play,1105,POSITIVE,0.999875545501709,Other
The best of the best app,5,2023-11-12,Dashen,Google Play,1106,POSITIVE,0.999821126461029,Other
ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,5,2023-11-12,Dashen,Google Play,1107,NEGATIVE,0.932232677936554,Other
It is a reliable and safe application.,5,2023-11-11,Dashen,Google Play,1108,POSITIVE,0.9998156428337096,App Reliability
Good,5,2023-11-11,Dashen,Google Play,1109,POSITIVE,0.999816119670868,Other
"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,2023-11-11,Dashen,Google Play,1110,POSITIVE,0.9842479228973388,Other
It is compatible.,4,2023-11-11,Dashen,Google Play,1111,POSITIVE,0.9997838139533995,Other
It's very good app but always try to open requested update...,4,2023-11-10,Dashen,Google Play,1112,NEGATIVE,0.943413257598877,Feature Requests
please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,2023-11-10,Dashen,Google Play,1113,NEGATIVE,0.9988263249397278,Customer Support
"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,2023-11-10,Dashen,Google Play,1114,POSITIVE,0.9980560541152954,Transaction Performance
Best,5,2023-11-09,Dashen,Google Play,1115,POSITIVE,0.9997941851615906,Other
Not working sometimes,3,2023-11-08,Dashen,Google Play,1116,NEGATIVE,0.9993667006492616,App Reliability
The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,2023-11-08,Dashen,Google Play,1117,POSITIVE,0.9197631478309632,Transaction Performance
nice app,4,2023-10-30,Dashen,Google Play,1118,POSITIVE,0.9998061060905457,Other
Excellent,5,2023-10-28,Dashen,Google Play,1119,POSITIVE,0.9998434782028198,Other
Best,5,2023-10-21,Dashen,Google Play,1120,POSITIVE,0.9997941851615906,Other
ምንድን ነው password 🔑 expired የሚለው,5,2023-10-17,Dashen,Google Play,1121,NEGATIVE,0.9737004041671752,Account Access Issues
Worst app ever all it does is load and fail plus your customer service on front are not supporting,1,2023-10-17,Dashen,Google Play,1122,NEGATIVE,0.9998000264167786,Customer Support
Best app I used it,1,2023-10-14,Dashen,Google Play,1123,POSITIVE,0.9970428347587584,Other
Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,5,2023-10-13,Dashen,Google Play,1124,POSITIVE,0.9939363598823548,Transaction Performance
Excllent,5,2023-10-07,Dashen,Google Play,1125,NEUTRAL,0.503244936466217,Other
This is nice adds that I like it.,5,2023-09-30,Dashen,Google Play,1126,POSITIVE,0.9998762607574464,Feature Requests
It is simple and fast.,5,2023-09-29,Dashen,Google Play,1127,POSITIVE,0.9998005032539368,Transaction Performance
👏👏👏,4,2023-09-27,Dashen,Google Play,1128,NEGATIVE,0.6970565915107727,Other
Vary good,2,2023-09-27,Dashen,Google Play,1129,POSITIVE,0.9998520612716676,Other
Amazing banking app.,5,2023-09-26,Dashen,Google Play,1130,POSITIVE,0.9998632669448853,Other
Great app,5,2023-09-25,Dashen,Google Play,1131,POSITIVE,0.999821126461029,Other
Best app ever,5,2023-09-10,Dashen,Google Play,1132,POSITIVE,0.9997491240501404,Other
Ashabul,5,2023-09-10,Dashen,Google Play,1133,POSITIVE,0.9779728651046752,Other
Best easy and secure app thank you,5,2023-09-08,Dashen,Google Play,1134,POSITIVE,0.9998018145561218,User Interface & Experience
Best app Ever!,5,2023-09-03,Dashen,Google Play,1135,POSITIVE,0.9997780919075012,Other
"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,2023-09-02,Dashen,Google Play,1136,NEGATIVE,0.999219298362732,Account Access Issues
"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,2023-09-02,Dashen,Google Play,1137,NEGATIVE,0.9997442364692688,Transaction Performance
Good app for use simple and easy,5,2023-09-01,Dashen,Google Play,1138,POSITIVE,0.9996581077575684,User Interface & Experience
ባጠቃላይ ባንኩ እወደዋለሁኝ,5,2023-08-31,Dashen,Google Play,1139,NEGATIVE,0.8337252736091614,Other
"Like your slogan, you are one step ahead.",5,2023-08-31,Dashen,Google Play,1140,POSITIVE,0.9997902512550354,Other
Good,5,2023-08-30,Dashen,Google Play,1141,POSITIVE,0.999816119670868,Other
Loved,5,2023-08-30,Dashen,Google Play,1142,POSITIVE,0.999881386756897,Other
Very good app and secured,5,2023-08-28,Dashen,Google Play,1143,POSITIVE,0.9998586177825928,Other
This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,2023-08-26,Dashen,Google Play,1144,NEGATIVE,0.9978798627853394,User Interface & Experience
Not too bad,3,2023-08-19,Dashen,Google Play,1145,POSITIVE,0.9989666938781738,Other
Teribble need a lot of work to improve,1,2023-08-19,Dashen,Google Play,1146,NEGATIVE,0.9899706244468688,Feature Requests
ok,5,2023-08-18,Dashen,Google Play,1147,POSITIVE,0.9997851252555848,Other
ምርጥየ,5,2023-08-18,Dashen,Google Play,1148,NEGATIVE,0.6970565915107727,Other
Baheru ጭስ,2,2023-08-16,Dashen,Google Play,1149,NEGATIVE,0.7803628444671631,Other
Wawu,5,2023-08-12,Dashen,Google Play,1150,NEUTRAL,0.5730693340301514,Other
Thank Dashen bank,5,2023-08-12,Dashen,Google Play,1151,POSITIVE,0.9997907280921936,Other
good,1,2023-08-11,Dashen,Google Play,1152,POSITIVE,0.999816119670868,Other
Good,4,2023-08-11,Dashen,Google Play,1153,POSITIVE,0.999816119670868,Other
Simple and secured,5,2023-08-10,Dashen,Google Play,1154,POSITIVE,0.9997952580451964,Other
its nice and easg to use.Also its unique part is very fast,5,2023-08-10,Dashen,Google Play,1155,POSITIVE,0.999683141708374,Transaction Performance
It's just ewww the app overall,2,2023-08-09,Dashen,Google Play,1156,NEGATIVE,0.9976047277450562,Other
Love it,5,2023-08-09,Dashen,Google Play,1157,POSITIVE,0.99987530708313,Other
Good App.,5,2023-08-09,Dashen,Google Play,1158,POSITIVE,0.9998503923416138,Other
Good,5,2023-08-04,Dashen,Google Play,1159,POSITIVE,0.999816119670868,Other
Its good,5,2023-08-04,Dashen,Google Play,1160,POSITIVE,0.9998385906219482,Other
Simplify.,5,2023-08-01,Dashen,Google Play,1161,POSITIVE,0.9969447255134584,Other
Amazing,5,2023-07-31,Dashen,Google Play,1162,POSITIVE,0.999875545501709,Other
"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,2023-07-30,Dashen,Google Play,1163,NEGATIVE,0.9915285110473632,Account Access Issues
good👍,4,2023-07-28,Dashen,Google Play,1164,NEGATIVE,0.6970565915107727,Other
Best,5,2023-07-27,Dashen,Google Play,1165,POSITIVE,0.9997941851615906,Other
good app,5,2023-07-27,Dashen,Google Play,1166,POSITIVE,0.9998493194580078,Other
"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,2023-07-23,Dashen,Google Play,1167,POSITIVE,0.9993361830711364,Customer Support
Tell 6836,1,2023-07-22,Dashen,Google Play,1168,NEGATIVE,0.9464446902275084,Other
"The login should be auto filled,",3,2023-07-20,Dashen,Google Play,1169,NEGATIVE,0.9990450739860536,Account Access Issues
Good,5,2023-07-20,Dashen,Google Play,1170,POSITIVE,0.999816119670868,Other
የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,2023-07-20,Dashen,Google Play,1171,NEGATIVE,0.944585382938385,Other
Good,5,2023-07-20,Dashen,Google Play,1172,POSITIVE,0.999816119670868,Other
Good app,4,2023-07-18,Dashen,Google Play,1173,POSITIVE,0.9998493194580078,Other
Used balance check app,5,2023-07-14,Dashen,Google Play,1174,NEGATIVE,0.9891077280044556,Transaction Performance
Nice so perfect,5,2023-07-06,Dashen,Google Play,1175,POSITIVE,0.9998693466186525,Other
It is easy to use,5,2023-07-04,Dashen,Google Play,1176,POSITIVE,0.9991773962974548,User Interface & Experience
This appi is 👍Good,3,2023-06-09,Dashen,Google Play,1177,NEGATIVE,0.9003694653511047,Other
