review_text,rating,date,bank,source,review_id,sentiment_label,sentiment_score
ተመችቶናል,4,2024-03-16,Dashen,Google Play,1017,NEGATIVE,0.6970565915107727
The best app,5,2024-03-16,Dashen,Google Play,1018,POSITIVE,0.9998469352722168
Well done Dashen Bank.,4,2024-03-16,Dashen,Google Play,1019,POSITIVE,0.9996711015701294
Good,5,2024-03-13,Dashen,Google Play,1020,POSITIVE,0.9998161196708679
"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",5,2024-03-12,Dashen,Google Play,1021,POSITIVE,0.9997569918632507
I m the one here in Dashen bank,5,2024-03-06,Dashen,Google Play,1022,POSITIVE,0.8516905903816223
improve more,3,2024-03-04,Dashen,Google Play,1023,POSITIVE,0.9996280670166016
ለመግባት (login) ቀርፋፋ ነው ።,1,2024-03-03,Dashen,Google Play,1024,NEGATIVE,0.9760472774505615
I like this,3,2024-03-03,Dashen,Google Play,1025,POSITIVE,0.9998672008514404
Longin fails repeatedly,3,2024-02-27,Dashen,Google Play,1026,NEGATIVE,0.9996817111968994
One of the best app I have ever seen it's simple to use,5,2024-02-26,Dashen,Google Play,1027,POSITIVE,0.9996010661125183
Personal scored,5,2024-02-25,Dashen,Google Play,1028,POSITIVE,0.9996507167816162
Nice app,5,2024-02-24,Dashen,Google Play,1029,POSITIVE,0.9998061060905457
best app,5,2024-02-24,Dashen,Google Play,1030,POSITIVE,0.999686598777771
Best app,3,2024-02-24,Dashen,Google Play,1031,POSITIVE,0.999686598777771
Good,5,2024-02-24,Dashen,Google Play,1032,POSITIVE,0.9998161196708679
Welcome,4,2024-02-22,Dashen,Google Play,1033,POSITIVE,0.9998117089271545
Good,5,2024-02-20,Dashen,Google Play,1034,POSITIVE,0.9998161196708679
Needs to be underrated. Bad service,1,2024-02-20,Dashen,Google Play,1035,NEGATIVE,0.9994471669197083
Easy to use,4,2024-02-15,Dashen,Google Play,1036,POSITIVE,0.9988542795181274
Its nice,5,2024-02-12,Dashen,Google Play,1037,POSITIVE,0.999854326248169
Mudeme,5,2024-02-11,Dashen,Google Play,1038,NEGATIVE,0.9995138645172119
The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,5,2024-02-11,Dashen,Google Play,1039,NEGATIVE,0.6763224005699158
Good,1,2024-02-11,Dashen,Google Play,1040,POSITIVE,0.9998161196708679
Past,5,2024-02-10,Dashen,Google Play,1041,NEGATIVE,0.9876970648765564
Nice app,5,2024-02-10,Dashen,Google Play,1042,POSITIVE,0.9998061060905457
It doesn't work,5,2024-02-09,Dashen,Google Play,1043,NEGATIVE,0.9997813105583191
Open,1,2024-02-08,Dashen,Google Play,1044,POSITIVE,0.9997945427894592
Good app,1,2024-02-08,Dashen,Google Play,1045,POSITIVE,0.9998493194580078
good,5,2024-02-07,Dashen,Google Play,1046,POSITIVE,0.9998161196708679
Awesome,5,2024-02-06,Dashen,Google Play,1047,POSITIVE,0.9998682737350464
receipt downloading is not avialable in this version,1,2024-02-04,Dashen,Google Play,1048,NEGATIVE,0.9995287656784058
Good 👍,5,2024-02-04,Dashen,Google Play,1049,POSITIVE,0.9998576641082764
Not reliable!,1,2024-02-04,Dashen,Google Play,1050,NEGATIVE,0.9997972846031189
The last update doesn't work when you chose account to send money on lower Android version,1,2024-02-04,Dashen,Google Play,1051,NEGATIVE,0.9993185997009277
Nice app,1,2024-02-03,Dashen,Google Play,1052,POSITIVE,0.9998061060905457
Exchange rate is not real,5,2024-02-03,Dashen,Google Play,1053,NEGATIVE,0.9997653365135193
Good,5,2024-02-03,Dashen,Google Play,1054,POSITIVE,0.9998161196708679
Good Security,5,2024-02-02,Dashen,Google Play,1055,POSITIVE,0.9998112320899963
"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",5,2024-02-02,Dashen,Google Play,1056,NEGATIVE,0.9947817921638489
Its good,5,2024-02-01,Dashen,Google Play,1057,POSITIVE,0.9998385906219482
Happy day,4,2024-02-01,Dashen,Google Play,1058,POSITIVE,0.999869704246521
"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",1,2024-02-01,Dashen,Google Play,1059,NEGATIVE,0.9993744492530823
Too technical.,1,2024-02-01,Dashen,Google Play,1060,NEGATIVE,0.9996988773345947
Excellent,5,2024-02-01,Dashen,Google Play,1061,POSITIVE,0.9998434782028198
🥰🥰🥰🥰,5,2024-02-01,Dashen,Google Play,1062,NEGATIVE,0.6970565915107727
Fast and secured,5,2024-02-01,Dashen,Google Play,1063,POSITIVE,0.9997352957725525
Good,5,2024-02-01,Dashen,Google Play,1064,POSITIVE,0.9998161196708679
Good but it need additional work it is slow in respond,3,2024-01-31,Dashen,Google Play,1065,NEGATIVE,0.9883924126625061
Nice app,5,2024-01-31,Dashen,Google Play,1066,POSITIVE,0.9998061060905457
My best,5,2024-01-31,Dashen,Google Play,1067,POSITIVE,0.9997593760490417
"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",5,2024-01-31,Dashen,Google Play,1068,POSITIVE,0.9529342651367188
Its nice please add reprint to get the receit,5,2024-01-31,Dashen,Google Play,1069,POSITIVE,0.9953243732452393
Amole 100%,5,2024-01-30,Dashen,Google Play,1070,POSITIVE,0.9951902627944946
I like it this app,4,2024-01-30,Dashen,Google Play,1071,POSITIVE,0.9997456669807434
Best,5,2024-01-30,Dashen,Google Play,1072,POSITIVE,0.9997941851615906
Smart and best always !,5,2024-01-30,Dashen,Google Play,1073,POSITIVE,0.9998660087585449
Ok,1,2024-01-30,Dashen,Google Play,1074,POSITIVE,0.9997851252555847
Dashed Bank A...,5,2024-01-29,Dashen,Google Play,1075,NEGATIVE,0.9988144636154175
Best app,5,2024-01-28,Dashen,Google Play,1076,POSITIVE,0.999686598777771
ያማችኋል አይሰራም,1,2024-01-22,Dashen,Google Play,1077,NEGATIVE,0.7850590348243713
since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,5,2024-01-21,Dashen,Google Play,1078,POSITIVE,0.9995009899139404
"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",1,2024-01-17,Dashen,Google Play,1079,NEGATIVE,0.9997333884239197
Excellent quality Applications Dashen bank for ever,5,2024-01-15,Dashen,Google Play,1080,POSITIVE,0.9995912909507751
Good,5,2024-01-13,Dashen,Google Play,1081,POSITIVE,0.9998161196708679
Way,5,2024-01-13,Dashen,Google Play,1082,POSITIVE,0.9972752928733826
This is the most ridiculous thing I have ever seen they are on maintenance everyother day,1,2023-12-31,Dashen,Google Play,1083,NEGATIVE,0.9992629885673523
Well improved!,4,2023-12-29,Dashen,Google Play,1084,POSITIVE,0.9998608827590942
Keeps hanging ..,3,2023-12-24,Dashen,Google Play,1085,POSITIVE,0.9495450854301453
It's exceptional,5,2023-12-24,Dashen,Google Play,1086,POSITIVE,0.999876856803894
Dashen Bank Amole Lite essy to use and the connection is fast.,5,2023-12-23,Dashen,Google Play,1087,POSITIVE,0.9969583749771118
Ita fantastic,5,2023-12-23,Dashen,Google Play,1088,POSITIVE,0.9998735189437866
It is best app,5,2023-12-19,Dashen,Google Play,1089,POSITIVE,0.9997313618659973
Top,5,2023-12-18,Dashen,Google Play,1090,POSITIVE,0.9997069239616394
Dashen Bank is App 🥰👌,5,2023-12-18,Dashen,Google Play,1091,NEGATIVE,0.9317956566810608
<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,1,2023-12-18,Dashen,Google Play,1092,NEGATIVE,0.9792190194129944
I am very comfortable with the efficiency,5,2023-12-15,Dashen,Google Play,1093,POSITIVE,0.9998661279678345
"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,2023-12-11,Dashen,Google Play,1094,NEGATIVE,0.9991627931594849
⭐️⭐️⭐️⭐️⭐️,5,2023-12-07,Dashen,Google Play,1095,NEGATIVE,0.6970565915107727
Too slow!,1,2023-12-05,Dashen,Google Play,1096,NEGATIVE,0.9995868802070618
a best tecnology appl.,5,2023-11-26,Dashen,Google Play,1097,POSITIVE,0.9997580647468567
This app no working 1 star,1,2023-11-23,Dashen,Google Play,1098,NEGATIVE,0.9996235370635986
This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,2023-11-22,Dashen,Google Play,1099,NEGATIVE,0.9142484664916992
it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,1,2023-11-22,Dashen,Google Play,1100,NEGATIVE,0.925662100315094
There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,2023-11-21,Dashen,Google Play,1101,POSITIVE,0.9900099635124207
"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,2023-11-21,Dashen,Google Play,1102,NEGATIVE,0.9978729486465454
Best,5,2023-11-18,Dashen,Google Play,1103,POSITIVE,0.9997941851615906
"very fast ,secure and simply to use i like amole",5,2023-11-15,Dashen,Google Play,1104,POSITIVE,0.9991076588630676
Amazing,5,2023-11-12,Dashen,Google Play,1105,POSITIVE,0.999875545501709
The best of the best app,5,2023-11-12,Dashen,Google Play,1106,POSITIVE,0.999821126461029
ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,5,2023-11-12,Dashen,Google Play,1107,NEGATIVE,0.932232677936554
It is a reliable and safe application.,5,2023-11-11,Dashen,Google Play,1108,POSITIVE,0.9998156428337097
Good,5,2023-11-11,Dashen,Google Play,1109,POSITIVE,0.9998161196708679
"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,2023-11-11,Dashen,Google Play,1110,POSITIVE,0.9842479228973389
It is compatible.,4,2023-11-11,Dashen,Google Play,1111,POSITIVE,0.9997838139533997
It's very good app but always try to open requested update...,4,2023-11-10,Dashen,Google Play,1112,NEGATIVE,0.943413257598877
please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,2023-11-10,Dashen,Google Play,1113,NEGATIVE,0.9988263249397278
"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,2023-11-10,Dashen,Google Play,1114,POSITIVE,0.9980560541152954
Best,5,2023-11-09,Dashen,Google Play,1115,POSITIVE,0.9997941851615906
Not working sometimes,3,2023-11-08,Dashen,Google Play,1116,NEGATIVE,0.9993667006492615
The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,2023-11-08,Dashen,Google Play,1117,POSITIVE,0.9197631478309631
nice app,4,2023-10-30,Dashen,Google Play,1118,POSITIVE,0.9998061060905457
Excellent,5,2023-10-28,Dashen,Google Play,1119,POSITIVE,0.9998434782028198
Best,5,2023-10-21,Dashen,Google Play,1120,POSITIVE,0.9997941851615906
ምንድን ነው password 🔑 expired የሚለው,5,2023-10-17,Dashen,Google Play,1121,NEGATIVE,0.9737004041671753
Worst app ever all it does is load and fail plus your customer service on front are not supporting,1,2023-10-17,Dashen,Google Play,1122,NEGATIVE,0.9998000264167786
Best app I used it,1,2023-10-14,Dashen,Google Play,1123,POSITIVE,0.9970428347587585
Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,5,2023-10-13,Dashen,Google Play,1124,POSITIVE,0.9939363598823547
Excllent,5,2023-10-07,Dashen,Google Play,1125,NEUTRAL,0.503244936466217
This is nice adds that I like it.,5,2023-09-30,Dashen,Google Play,1126,POSITIVE,0.9998762607574463
It is simple and fast.,5,2023-09-29,Dashen,Google Play,1127,POSITIVE,0.9998005032539368
👏👏👏,4,2023-09-27,Dashen,Google Play,1128,NEGATIVE,0.6970565915107727
Vary good,2,2023-09-27,Dashen,Google Play,1129,POSITIVE,0.9998520612716675
Amazing banking app.,5,2023-09-26,Dashen,Google Play,1130,POSITIVE,0.9998632669448853
Great app,5,2023-09-25,Dashen,Google Play,1131,POSITIVE,0.999821126461029
Best app ever,5,2023-09-10,Dashen,Google Play,1132,POSITIVE,0.9997491240501404
Ashabul,5,2023-09-10,Dashen,Google Play,1133,POSITIVE,0.9779728651046753
Best easy and secure app thank you,5,2023-09-08,Dashen,Google Play,1134,POSITIVE,0.9998018145561218
Best app Ever!,5,2023-09-03,Dashen,Google Play,1135,POSITIVE,0.9997780919075012
"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,2023-09-02,Dashen,Google Play,1136,NEGATIVE,0.9992192983627319
"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,2023-09-02,Dashen,Google Play,1137,NEGATIVE,0.9997442364692688
Good app for use simple and easy,5,2023-09-01,Dashen,Google Play,1138,POSITIVE,0.9996581077575684
ባጠቃላይ ባንኩ እወደዋለሁኝ,5,2023-08-31,Dashen,Google Play,1139,NEGATIVE,0.8337252736091614
"Like your slogan, you are one step ahead.",5,2023-08-31,Dashen,Google Play,1140,POSITIVE,0.9997902512550354
Good,5,2023-08-30,Dashen,Google Play,1141,POSITIVE,0.9998161196708679
Loved,5,2023-08-30,Dashen,Google Play,1142,POSITIVE,0.999881386756897
Very good app and secured,5,2023-08-28,Dashen,Google Play,1143,POSITIVE,0.9998586177825928
This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,2023-08-26,Dashen,Google Play,1144,NEGATIVE,0.9978798627853394
Not too bad,3,2023-08-19,Dashen,Google Play,1145,POSITIVE,0.9989666938781738
Teribble need a lot of work to improve,1,2023-08-19,Dashen,Google Play,1146,NEGATIVE,0.9899706244468689
ok,5,2023-08-18,Dashen,Google Play,1147,POSITIVE,0.9997851252555847
ምርጥየ,5,2023-08-18,Dashen,Google Play,1148,NEGATIVE,0.6970565915107727
Baheru ጭስ,2,2023-08-16,Dashen,Google Play,1149,NEGATIVE,0.7803628444671631
Wawu,5,2023-08-12,Dashen,Google Play,1150,NEUTRAL,0.5730693340301514
Thank Dashen bank,5,2023-08-12,Dashen,Google Play,1151,POSITIVE,0.9997907280921936
good,1,2023-08-11,Dashen,Google Play,1152,POSITIVE,0.9998161196708679
Good,4,2023-08-11,Dashen,Google Play,1153,POSITIVE,0.9998161196708679
Simple and secured,5,2023-08-10,Dashen,Google Play,1154,POSITIVE,0.9997952580451965
its nice and easg to use.Also its unique part is very fast,5,2023-08-10,Dashen,Google Play,1155,POSITIVE,0.999683141708374
It's just ewww the app overall,2,2023-08-09,Dashen,Google Play,1156,NEGATIVE,0.9976047277450562
Love it,5,2023-08-09,Dashen,Google Play,1157,POSITIVE,0.9998753070831299
Good App.,5,2023-08-09,Dashen,Google Play,1158,POSITIVE,0.9998503923416138
Good,5,2023-08-04,Dashen,Google Play,1159,POSITIVE,0.9998161196708679
Its good,5,2023-08-04,Dashen,Google Play,1160,POSITIVE,0.9998385906219482
Simplify.,5,2023-08-01,Dashen,Google Play,1161,POSITIVE,0.9969447255134583
Amazing,5,2023-07-31,Dashen,Google Play,1162,POSITIVE,0.999875545501709
"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,2023-07-30,Dashen,Google Play,1163,NEGATIVE,0.9915285110473633
good👍,4,2023-07-28,Dashen,Google Play,1164,NEGATIVE,0.6970565915107727
Best,5,2023-07-27,Dashen,Google Play,1165,POSITIVE,0.9997941851615906
good app,5,2023-07-27,Dashen,Google Play,1166,POSITIVE,0.9998493194580078
"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,2023-07-23,Dashen,Google Play,1167,POSITIVE,0.9993361830711365
Tell 6836,1,2023-07-22,Dashen,Google Play,1168,NEGATIVE,0.9464446902275085
"The login should be auto filled,",3,2023-07-20,Dashen,Google Play,1169,NEGATIVE,0.9990450739860535
Good,5,2023-07-20,Dashen,Google Play,1170,POSITIVE,0.9998161196708679
የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,2023-07-20,Dashen,Google Play,1171,NEGATIVE,0.944585382938385
Good,5,2023-07-20,Dashen,Google Play,1172,POSITIVE,0.9998161196708679
Good app,4,2023-07-18,Dashen,Google Play,1173,POSITIVE,0.9998493194580078
Used balance check app,5,2023-07-14,Dashen,Google Play,1174,NEGATIVE,0.9891077280044556
Nice so perfect,5,2023-07-06,Dashen,Google Play,1175,POSITIVE,0.9998693466186523
It is easy to use,5,2023-07-04,Dashen,Google Play,1176,POSITIVE,0.9991773962974548
This appi is 👍Good,3,2023-06-09,Dashen,Google Play,1177,NEGATIVE,0.9003694653511047
ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,2023-06-09,Dashen,Google Play,1178,NEGATIVE,0.9879748821258545
Thankz,3,2023-06-08,Dashen,Google Play,1179,POSITIVE,0.9998202919960022
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen,Google Play,1180,NEGATIVE,0.9995655417442322
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen,Google Play,1181,NEGATIVE,0.9874594211578369
Good app,5,2023-06-06,Dashen,Google Play,1182,POSITIVE,0.9998493194580078
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen,Google Play,1183,NEGATIVE,0.9949560761451721
good upp,1,2023-06-05,Dashen,Google Play,1184,POSITIVE,0.9998412132263184
best,5,2023-06-05,Dashen,Google Play,1185,POSITIVE,0.9997941851615906
Five star,5,2023-05-25,Dashen,Google Play,1186,POSITIVE,0.9985104203224182
It's amazing app use it!,5,2023-05-21,Dashen,Google Play,1187,POSITIVE,0.9998551607131958
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen,Google Play,1188,POSITIVE,0.9974088072776794
I can't update amole lite and when I try to use the old version it can't log on to my account.,3,2023-05-12,Dashen,Google Play,1189,NEGATIVE,0.999097466468811
It's good and easy to user from any branch. I say Continue ahead,5,2023-05-10,Dashen,Google Play,1190,POSITIVE,0.9998160004615784
Good app,5,2023-05-05,Dashen,Google Play,1191,POSITIVE,0.9998493194580078
ፈጣን እና ምርጥ ባንክ ነው mobile banking ደሞ በታም ኣሪፍ አና ተሎ የሚደርስ ከሌላ bank የተለየ ነው ቀጥሉበት ፡፡ እናመሰግናለን,5,2023-05-04,Dashen,Google Play,1192,NEGATIVE,0.9499198198318481
Best,5,2023-05-03,Dashen,Google Play,1193,POSITIVE,0.9997941851615906
Best app,5,2023-04-28,Dashen,Google Play,1194,POSITIVE,0.999686598777771
This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,2023-04-28,Dashen,Google Play,1195,NEGATIVE,0.9996604919433594
Good,5,2023-04-17,Dashen,Google Play,1196,POSITIVE,0.9998161196708679
best,5,2023-04-13,Dashen,Google Play,1197,POSITIVE,0.9997941851615906
Best Application,5,2023-04-08,Dashen,Google Play,1198,POSITIVE,0.9998098015785217
Ok,5,2023-04-01,Dashen,Google Play,1199,POSITIVE,0.9997851252555847
ለ ንግድ ስራ yamehon 6 war yamemalsew tenshe bedr eflgalhu,4,2023-03-29,Dashen,Google Play,1200,NEGATIVE,0.9837908148765564
